station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,28/09/2023,10,0,0,369.6,19.1,19.9,15.6,15.5,81,208.4,0,208.4,3.3,1003.8,169,2.2
6069,28/09/2023,11,0,0,425.5,19.8,20.8,15.7,15.5,75.9,209.3,0,209.3,3.5,1004.1,221.4,5
6069,28/09/2023,12,0,0,300.6,19,19.5,15.8,15.5,70.8,232.3,0,232.3,4.5,1004.8,154.1,7.9
6069,28/09/2023,13,0,0,204.1,18.2,18.1,16,15.5,70.1,240.2,0,240.2,3.8,1005.3,106.4,9.2
6069,28/09/2023,14,0,0,149.1,17.9,17.8,16.1,15.5,73,228.9,0,228.9,3,1005.4,67,8.8
6069,28/09/2023,15,0,0,84.4,17.6,17.2,16.2,15.6,73.7,233.7,0,233.7,2.7,1005.6,21.8,8.2
6069,28/09/2023,16,0,0,41.3,17.1,16.6,16.2,15.6,75.6,218.9,0,218.9,2.5,1005.7,-4.7,7.3
6069,28/09/2023,17,0,0,19,16.2,15.7,16.2,15.6,81.6,211.8,0,211.8,1.9,1005.9,-30.9,6.3
6069,28/09/2023,18,0,0,0.5,16,15.4,16.2,15.7,81.6,212.3,0,212.3,2.3,1006.2,-31.6,4.9
6069,28/09/2023,19,0,0,0,15.8,15.2,16.2,15.7,82.6,191.3,0,191.3,2,1006,-44.5,3.6
6069,28/09/2023,20,0,0,0,15.2,14.6,16.1,15.7,85.4,177.4,0,177.4,2,1006.3,-45.6,2.5
6069,28/09/2023,21,0,0,0,15.2,14.8,16.1,15.7,86.6,182.1,0,182.1,2.2,1006.4,-32.4,1.5
6069,28/09/2023,22,0,0,0,15.2,14.8,16,15.7,88.6,174.9,0,174.9,2.4,1006.1,-37.9,0.7
6069,28/09/2023,23,0,0,0,15.1,14.7,16,15.7,89.6,177.6,0,177.6,2.3,1006,-42.8,0.2
6069,29/09/2023,0,0,0,0.1,15.1,14.7,15.9,15.7,89.2,182.6,0,182.6,2,1005.8,-32.9,-0.2
6069,29/09/2023,1,0,0,0,15,14.5,15.9,15.7,89.7,172.5,0,172.5,2.6,1005.5,-37.8,-0.5
6069,29/09/2023,2,0,0,0,14.9,14.4,15.9,15.7,89.8,181.5,0,181.5,2.5,1005,-51.7,-0.8
6069,29/09/2023,3,0,0,0,14.7,14.2,15.8,15.7,90.4,188.7,0,188.7,2.5,1004.5,-51.6,-1.1
6069,29/09/2023,4,0,0,0,14.7,14.3,15.8,15.7,91,175.7,0,175.7,2.5,1004.5,-38.1,-1.5
6069,29/09/2023,5,0,0,0,14.9,14.5,15.7,15.7,90.6,179.7,0,179.7,3,1004.1,-32,-1.7
6069,29/09/2023,6,1.2,0,1.1,14.8,14.5,15.7,15.6,92.9,200,0,200,1.3,1004,-16.4,-1.7
6069,29/09/2023,7,1.5,0,7.4,14.6,14.4,15.6,15.6,95.3,183,0,183,1.4,1003.9,-9.2,-1.6
6069,29/09/2023,8,0.2,0,61.6,14.7,14.6,15.6,15.6,95.5,171.4,0,171.4,1.8,1003.9,30.6,-1.3
6069,29/09/2023,9,0,0,128.4,15.2,15.2,15.6,15.6,94,163.5,0,163.5,2.7,1003.5,67.3,-0.7
6069,29/09/2023,10,0,0,126.8,15.9,15.6,15.6,15.6,90,173.8,0,173.8,2.9,1003,64.3,0.4
6069,29/09/2023,11,0.1,0,149.8,16.4,16.1,15.7,15.6,87.2,175.6,0,175.6,3,1002.6,80.4,1.7
6069,29/09/2023,12,0.1,0,148.8,16.7,16.2,15.7,15.6,82.6,176.4,0,176.4,3.1,1001.8,81,2.9
6069,29/09/2023,13,1,0,78.6,16.9,16.4,15.8,15.5,86.4,188.6,0,188.6,3.3,1001.2,38.1,3.8
6069,29/09/2023,14,0.5,0,89.2,16.5,16.4,15.8,15.6,94.3,192,0,192,3.5,1001,47.6,4.2
6069,29/09/2023,15,0,0,76.5,16.5,16.4,15.9,15.6,94,242.7,0,242.7,3.5,1001.3,36.8,4.5
6069,29/09/2023,16,0,0,74.2,15.2,15.1,15.9,15.6,92.8,289.4,0,289.4,4.1,1002,26.5,4.7
6069,29/09/2023,17,0,0,46.2,14.5,13.9,16,15.6,91.4,277,0,277,2.8,1002.9,-59.1,4.2
6069,29/09/2023,18,0,0,1.1,13.9,13.1,16,15.6,92.5,262.2,0,262.2,2.4,1003.6,-92.7,2.9
6069,29/09/2023,19,0,0,0,13.5,12.4,15.9,15.6,89.9,265.5,0,265.5,2.6,1004.5,-91.5,1.2
6069,29/09/2023,20,0,0,0,12.6,11.4,15.9,15.7,87.5,257.6,0,257.6,1.9,1005,-76.9,-0.6
6069,29/09/2023,21,0,0,0.1,12.3,11.3,15.8,15.7,88.4,236.3,0,236.3,1.9,1005.4,-40.9,-2.1
6069,29/09/2023,22,0,0,0.1,12.6,11.7,15.7,15.6,87.8,242.6,0,242.6,2.2,1005.8,-35.1,-3.2
6069,29/09/2023,23,0,0,0,12.7,11.8,15.6,15.6,88.2,236,0,236,2.1,1006.2,-49.4,-3.7
6069,30/09/2023,0,0,0,0.1,12.7,11.6,15.5,15.6,88,237.8,0,237.8,2.3,1006.2,-74.7,-4.1
6069,30/09/2023,1,0,0,0,12.2,11.1,15.4,15.6,89.4,234,0,234,1.8,1006.5,-86.3,-4.6
6069,30/09/2023,2,0,0,0,12.1,11.1,15.3,15.5,89.5,234.6,0,234.6,2.5,1006.7,-78.4,-5.3
6069,30/09/2023,3,0,0,0,12.2,11.2,15.3,15.5,89.3,231.9,0,231.9,2.5,1006.9,-90.1,-6
6069,30/09/2023,4,0.7,0,0.1,12.5,11.4,15.2,15.5,88.3,250.7,0,250.7,2.7,1007.1,-65.8,-6.5
6069,30/09/2023,5,0,0,0,12.3,11.4,15.1,15.4,90.2,238,0,238,2.2,1007.2,-64.1,-6.9
6069,30/09/2023,6,0,0,6.6,12.6,11.3,15,15.4,88,252.9,0,252.9,2.9,1007.7,-59.1,-7
6069,30/09/2023,7,0.2,0,67.9,12.6,11.9,14.9,15.4,89,256.6,0,256.6,2.6,1008.5,24.7,-7.1
6069,30/09/2023,8,0.2,0,171.2,12.9,12.6,14.9,15.3,89.8,258.4,0,258.4,2.7,1009.2,34.1,-6.7
6069,30/09/2023,9,0,0,292.4,14,13.2,14.8,15.3,80.8,267.2,0,267.2,3.8,1009.7,109.2,-5.5
6069,30/09/2023,10,0,0,348.2,14.3,14,14.8,15.2,80,280.3,0,280.3,4.2,1010.2,160.4,-3.8
6069,30/09/2023,11,0,0,406.9,15.2,15.1,14.9,15.2,73,288,0,288,4.2,1010.4,216.3,-2
6069,30/09/2023,12,0,0,314.9,15.1,15.1,15,15.2,71.3,290.2,0,290.2,5.3,1010.7,158.2,0.1
6069,30/09/2023,13,0,0,290.6,14.7,14.6,15,15.2,73.2,285.5,0,285.5,5,1010.9,127.8,1.4
6069,30/09/2023,14,0,0,197.2,14.5,14.5,15.1,15.2,73.8,278.2,0,278.2,4.1,1011.2,87.3,1.6
6069,30/09/2023,15,0,0,176.9,13.7,13.7,15.1,15.2,77.3,285.7,0,285.7,3.6,1011.3,70.4,1.5
6069,30/09/2023,16,0,0,79,13.3,12.9,15.2,15.2,78.2,284.8,0,284.8,3.3,1011.3,-15.2,1.1
6069,30/09/2023,17,0,0,26,12.9,12.2,15.2,15.2,78.5,282.1,0,282.1,2.8,1011.4,-41.8,0.1
6069,30/09/2023,18,0,0,0.5,12.5,11.9,15.2,15.2,81.5,279.1,0,279.1,2.8,1011.4,-38.3,-1.3
6069,30/09/2023,19,0,0,0,12.4,11.7,15.1,15.2,82.1,279.8,0,279.8,3,1011.5,-43.7,-2.6
6069,30/09/2023,20,0,0,0,12.1,11.6,15,15.2,84.7,272.4,0,272.4,2.2,1011.5,-42.6,-3.6
6069,30/09/2023,21,0,0,0.2,11.9,11.3,15,15.2,84.6,252.7,0,252.7,1.4,1011.5,-40.6,-4.3
6069,30/09/2023,22,0,0,0,11.4,10.7,14.9,15.1,85.7,249.8,0,249.8,1.8,1011.4,-65.6,-4.7
6069,30/09/2023,23,0,0,0,10.8,10,14.8,15.1,87.3,247.6,0,247.6,1.6,1011.3,-64.9,-5.2
6069,01/10/2023,0,0,0,0,10.7,9.9,14.8,15.1,86.9,253.5,0,253.5,1.8,1011.4,-54,-5.9
6069,01/10/2023,1,0,0,0.1,10.9,10.2,14.7,15.1,86.6,255.3,0,255.3,1.4,1011,-37.6,-6.5
6069,01/10/2023,2,0,0,0.2,11,10.4,14.6,15,88,250.4,0,250.4,0.5,1010.8,-46.7,-6.8
6069,01/10/2023,3,0,0,0,10.3,9.4,14.5,15,89.2,236.2,0,236.2,1.3,1010.5,-73.4,-7
6069,01/10/2023,4,0,0,0,9.9,8.9,14.5,15,89.1,241.3,0,241.3,0.7,1010.3,-68,-7.5
6069,01/10/2023,5,0,0,0,9.5,8.1,14.4,14.9,90.2,215.6,0,215.6,0,1010.2,-73.8,-8.1
6069,01/10/2023,6,0,0,5.9,9.1,7.8,14.3,14.9,93,203.9,0,203.9,0,1010.2,-49.7,-9.3
6069,01/10/2023,7,0,0,55.9,9.5,9.2,14.2,14.8,94.8,202.5,0,202.5,0.1,1010.6,11.4,-10.5
6069,01/10/2023,8,0,0,125.1,11.3,11.6,14.1,14.8,93.7,212.2,0,212.2,0.4,1010.9,32.5,-10.3
6069,01/10/2023,9,0,0,164.1,12.3,12.8,14.1,14.8,91.1,198.6,0,198.6,1,1010.8,53.7,-8.4
6069,01/10/2023,10,0,0,181.6,13.2,13.5,14.1,14.7,89.1,199.4,0,199.4,1.7,1010.9,75.2,-5.7
6069,01/10/2023,11,0,0,184.9,14.2,14.6,14.2,14.7,84.1,202,0,202,2,1010.8,82.3,-3.3
6069,01/10/2023,12,0,0,150.5,14.7,14.9,14.3,14.7,81.3,201.3,0,201.3,2,1010.7,67.6,-1.1
6069,01/10/2023,13,0,0,101.4,14.8,14.7,14.4,14.6,81.2,201.4,0,201.4,1.8,1010.4,38,0.6
6069,01/10/2023,14,0,0,153.5,15.2,15.3,14.4,14.6,82,179.5,0,179.5,2.3,1009.9,74.8,1.5
6069,01/10/2023,15,0,0,91.8,15.3,15.2,14.5,14.7,83.1,186.2,0,186.2,2.4,1009.4,36.1,2.2
6069,01/10/2023,16,0,0,54.2,14.6,14.6,14.6,14.6,89,177.2,0,177.2,2.8,1008.9,11,2.6
6069,01/10/2023,17,0.1,0,19.3,13.9,13.8,14.7,14.7,93.5,170.4,0,170.4,2.9,1008.6,-3,2.5
6069,01/10/2023,18,0,0,1.4,13.8,13.6,14.7,14.7,95.7,169.5,0,169.5,2.8,1008.6,-13.3,1.8
6069,01/10/2023,19,0,0,0.3,14,13.9,14.7,14.7,96.6,176.5,0,176.5,2.2,1008.8,-14.3,1.1
6069,01/10/2023,20,0,0,0.2,14.4,14.2,14.8,14.7,96.5,203.2,0,203.2,1.6,1008.7,-24.5,0.5
6069,01/10/2023,21,0,0,0.1,14.9,14.6,14.8,14.8,97,219.8,0,219.8,1.5,1008.5,-22.2,0.2
6069,01/10/2023,22,0.1,0,0,15.4,15.1,14.8,14.7,96.5,221.2,0,221.2,1.5,1008.5,-19.8,0
6069,01/10/2023,23,0,0,0.1,15.5,15.2,14.8,14.8,96,212.8,0,212.8,0.9,1008.4,-18.3,0.3
6069,02/10/2023,0,0,0,0.6,15.6,15.2,14.8,14.7,95.9,207.4,0,207.4,1.3,1008.3,-18.1,0.6
6069,02/10/2023,1,0.1,0,0,15.6,15.4,14.8,14.8,96.1,214.1,0,214.1,1.7,1008.1,-16.4,0.9
6069,02/10/2023,2,0,0,0.7,15.8,15.5,14.8,14.8,95.8,222.8,0,222.8,1.7,1007.9,-16,1.2
6069,02/10/2023,3,0,0,1.5,15.9,15.6,14.9,14.8,96,228.7,0,228.7,1.4,1007.7,-15.5,1.5
6069,02/10/2023,4,0,0,0,15.9,15.6,14.9,14.8,96,223.6,0,223.6,1,1007.5,-16.7,1.7
6069,02/10/2023,5,0,0,0.4,15.8,15.5,14.9,14.8,96,218.9,0,218.9,1,1007,-17.3,1.9
6069,02/10/2023,6,0,0,2.6,15.7,15.5,14.9,14.8,96.4,215.6,0,215.6,0.6,1007,-14.1,2
6069,02/10/2023,7,0,0,25.4,15.8,15.6,15,14.8,96.5,210.9,0,210.9,1.2,1007.2,-1.1,2
6069,02/10/2023,8,0,0,103.5,15.9,15.9,15,14.9,95.8,218.5,0,218.5,1.7,1007.4,13.9,2.2
6069,02/10/2023,9,0,0,188.9,16.4,16.6,15,14.9,93,241.4,0,241.4,2.2,1007.6,77.6,2.7
6069,02/10/2023,10,0,0,249,17.2,17.9,15.1,14.9,88.7,235.8,0,235.8,2.1,1007.6,118.7,3.9
6069,02/10/2023,11,0,0,219.2,17.7,18.2,15.2,14.9,86.5,243.4,0,243.4,2.2,1007.3,113.3,6
6069,02/10/2023,12,0,0,248.9,18.3,18.7,15.3,14.9,81.4,253.6,0,253.6,2.5,1007,131.3,8
6069,02/10/2023,13,0.2,0,138.8,17.5,17.7,15.4,14.9,87.3,254.6,0,254.6,2.1,1006.8,79.6,9.7
6069,02/10/2023,14,0,0,174.9,17.2,17.1,15.5,15,85.1,274.6,0,274.6,2.5,1006.8,81,10.2
6069,02/10/2023,15,0,0,155.1,17.2,17.3,15.6,15,86.1,286.4,0,286.4,1.9,1006.6,46.7,10.3
6069,02/10/2023,16,0,0,99.2,16.8,16.3,15.7,15.1,81.9,296.6,0,296.6,1.4,1006.4,-18.8,10
6069,02/10/2023,17,0,0,32.5,15.9,15.3,15.8,15.1,84.8,256.6,0,256.6,0.2,1006.2,-65.2,8.9
6069,02/10/2023,18,0,0,0.1,14.6,13,15.8,15.1,88.4,252.6,0,252.6,0,1006.2,-75,6.9
6069,02/10/2023,19,0,0,0,13.6,12.1,15.8,15.2,91.7,235.3,0,235.3,0,1006.2,-69.8,4
6069,02/10/2023,20,0,0,0,12.8,11.4,15.7,15.2,93.4,205.3,0,205.3,0,1006,-43.5,1.3
6069,02/10/2023,21,0,0,0,12.4,11.5,15.6,15.2,94.4,197.6,0,197.6,0.1,1005.6,-25.5,-1.2
6069,02/10/2023,22,0,0,0.2,12.3,11.7,15.5,15.2,95,180.2,0,180.2,0,1005.1,-22.8,-2.5
6069,02/10/2023,23,0,0,0,12.5,12.3,15.4,15.3,95.5,169.8,0,169.8,0,1004.4,-17,-3
6069,03/10/2023,0,1.7,0,0,12.4,12.3,15.3,15.2,95.6,206.9,0,206.9,0.1,1004.2,-13.9,-3
6069,03/10/2023,1,0.2,0,0,12.1,12.1,15.2,15.2,93.5,181.2,0,181.2,0.1,1003.2,-14.2,-3
6069,03/10/2023,2,0.6,0,0.1,11.9,11.8,15.2,15.2,94.2,124.9,0,124.9,1,1001.9,-13.6,-3.1
6069,03/10/2023,3,1.2,0,0,11.6,11.7,15.1,15.2,95.5,101.6,0,101.6,1.7,1000,-12.5,-3.3
6069,03/10/2023,4,0.6,0,0.1,11.4,11.4,15.1,15.2,95.3,118,0,118,2.1,998.2,-12,-3.9
6069,03/10/2023,5,3.2,0,0.1,11.3,11.3,15,15.1,96.2,91,0,91,1.7,996.9,-10.8,-4.8
6069,03/10/2023,6,6.5,0,0.1,11.4,11.4,14.9,15.1,96.9,71.6,0,71.6,2.2,995.1,-10.9,-6.3
6069,03/10/2023,7,7.6,0,2.3,11.8,11.8,14.8,15.1,97.5,126.6,0,126.6,2.1,993.8,-9.8,-8.1
6069,03/10/2023,8,1.9,0,20.1,12.2,12.2,14.7,15,97.5,148.9,0,148.9,1.8,992.2,2.7,-8.9
6069,03/10/2023,9,0,0,32.9,12.6,12.8,14.6,15,97.8,212,0,212,0.9,991.9,11.7,-8.1
6069,03/10/2023,10,1.8,0,23.5,12.7,12.7,14.5,15,97.7,120.5,0,120.5,1.3,991.7,5.5,-6.4
6069,03/10/2023,11,3,0,44.8,11.8,11.9,14.6,14.9,96.7,301.2,0,301.2,2.6,992.1,22.1,-5.2
6069,03/10/2023,12,0.2,0,87.3,10.7,10.9,14.5,14.9,96,324.6,0,324.6,3.3,993.4,52.6,-4.9
6069,03/10/2023,13,0,0,244.2,11.3,11.6,14.5,14.9,95.2,310.6,0,310.6,3.7,994.6,149,-4.8
6069,03/10/2023,14,0,0,197.7,12,12,14.5,14.8,91,310.2,0,310.2,3.8,995.8,109.2,-3.9
6069,03/10/2023,15,0,0,211.7,13.2,12.8,14.5,14.8,84.9,289.8,0,289.8,3.5,996.6,95.1,-2.7
6069,03/10/2023,16,0,0,114.4,13.3,12.9,14.5,14.8,84.6,277,0,277,2.2,997.1,-0.4,-1.7
6069,03/10/2023,17,0.9,0,23.3,12.5,11.8,14.6,14.8,89,265.4,0,265.4,2.7,997.7,-29.8,-1.3
6069,03/10/2023,18,0.2,0,1.3,11.7,10.9,14.6,14.8,89.2,271.1,0,271.1,2.7,998.4,-60.8,-2.1
6069,03/10/2023,19,0,0,0,11.1,10.1,14.6,14.8,92.6,247.9,0,247.9,1.5,998.9,-64.9,-3.6
6069,03/10/2023,20,0,0,0,11,10.2,14.5,14.8,90.2,246,0,246,2.3,999.4,-48.6,-5.2
6069,03/10/2023,21,0.1,0,0.2,11,10.1,14.4,14.7,90.8,243.9,0,243.9,2.5,999.8,-47.9,-6.3
6069,03/10/2023,22,0.4,0,0.6,11.2,10.5,14.4,14.7,92.2,251.6,0,251.6,2.7,1000.4,-39.4,-7.2
6069,03/10/2023,23,0,0,0,11.1,10.2,14.3,14.7,92.6,249.2,0,249.2,2.7,1000.7,-53.9,-7.6
6069,04/10/2023,0,0.5,0,0,10.9,10.2,14.2,14.7,92.6,253.3,0,253.3,2.8,1001,-51.7,-8.1
6069,04/10/2023,1,0.4,0,0,10.5,9.8,14.2,14.6,91.9,249.5,0,249.5,2.6,1001.6,-45.5,-8.7
6069,04/10/2023,2,0.1,0,0,10.5,9.8,14.1,14.6,92.3,250,0,250,2.9,1002,-69.3,-9.2
6069,04/10/2023,3,0.1,0,0.3,10.6,9.7,14,14.6,91.6,257.6,0,257.6,2.7,1002.3,-62.6,-9.6
6069,04/10/2023,4,0,0,0.3,10.5,9.6,13.9,14.5,90.2,266.7,0,266.7,3.3,1002.7,-48.1,-10
6069,04/10/2023,5,0.9,0,0.3,10.3,9.6,13.9,14.5,91.5,263.5,0,263.5,2.8,1003.2,-48.3,-10.2
6069,04/10/2023,6,0,0,3,10.2,9.3,13.8,14.5,90.4,264,0,264,2.6,1003.5,-63.9,-10.5
6069,04/10/2023,7,0,0,62.2,10.6,9.6,13.8,14.4,88.5,271.5,0,271.5,2.9,1004.1,-36.6,-10.8
6069,04/10/2023,8,0.4,0,113.4,11.3,10.4,13.7,14.4,86.3,267.7,0,267.7,3.6,1005,26,-10.7
6069,04/10/2023,9,0.2,0,187.3,11.7,11.1,13.7,14.3,86.5,274.7,0,274.7,3.5,1005.6,88.2,-9.8
6069,04/10/2023,10,0,0,365.5,13.1,12.5,13.6,14.3,82.2,268,0,268,3.6,1006,175.4,-8
6069,04/10/2023,11,0,0,379.4,14.2,13.6,13.7,14.2,75.6,266.2,0,266.2,4.6,1006.4,204.4,-5.3
6069,04/10/2023,12,0.8,0,231.4,13.2,13.1,13.8,14.2,82.4,281.2,0,281.2,3.7,1006.8,133.9,-2.2
6069,04/10/2023,13,0,0,231.6,12.8,12.9,13.8,14.2,87.8,254.6,0,254.6,3.4,1006.6,133.4,-0.3
6069,04/10/2023,14,2.1,0,72.8,12.2,12.1,13.9,14.2,91.1,261,0,261,3,1006.3,32.6,0.9
6069,04/10/2023,15,1.7,0,65.6,12.3,12.2,14,14.2,93.4,257.3,0,257.3,1.8,1005.8,30.1,0.8
6069,04/10/2023,16,1.7,0,25.7,12.2,11.8,14,14.2,91,253.4,0,253.4,3.4,1005.2,2,0.2
6069,04/10/2023,17,0.6,0,10,12.3,11.9,14,14.2,93,233.7,0,233.7,2.8,1004.7,-13.6,-0.7
6069,04/10/2023,18,0.4,0,0.3,12.4,11.7,14,14.2,91,235,0,235,3.3,1004.3,-20.6,-1.7
6069,04/10/2023,19,1.8,0,0,12.4,11.9,14,14.2,92.7,228.9,0,228.9,3.3,1003.7,-18.2,-2.4
6069,04/10/2023,20,0.5,0,0.3,12.6,12.1,14,14.2,92.9,232.6,0,232.6,3.9,1003.1,-22.6,-3.1
6069,04/10/2023,21,0.1,0,0.2,12.6,12.1,14,14.2,92.3,225.3,0,225.3,3.6,1002,-21.3,-3.5
6069,04/10/2023,22,0.3,0,0.3,12.8,12.2,13.9,14.2,92.4,235.4,0,235.4,4.8,1001.1,-17.7,-3.7
6069,04/10/2023,23,6.3,0,0.1,12.7,12.3,13.9,14.2,92.8,265.1,0,265.1,4.8,1000.8,-15.1,-3.9
6069,05/10/2023,0,0.2,0,0.6,12,11.5,13.9,14.2,92.7,281.6,0,281.6,3.5,1000.8,-32.9,-4.3
6069,05/10/2023,1,0,0,1,11.6,10.8,13.9,14.2,89,265.6,0,265.6,2.8,1000.9,-34.1,-4.7
6069,05/10/2023,2,0,0,0,11.2,10,13.8,14.2,87.1,277.5,0,277.5,3.1,1001.2,-84.9,-5.2
6069,05/10/2023,3,0,0,0,10.6,9.5,13.8,14.1,88.6,265.5,0,265.5,2.6,1001.2,-47.5,-6.2
6069,05/10/2023,4,0,0,0,10.3,9.2,13.7,14.1,89.6,265.4,0,265.4,2.3,1001.4,-52.7,-7.2
6069,05/10/2023,5,0,0,0,10.3,9,13.6,14.1,87.4,266.3,0,266.3,2.7,1001.7,-54,-8.2
6069,05/10/2023,6,0,0,1.7,10.7,9.1,13.6,14.1,84.3,278.6,0,278.6,3.1,1002,-78,-9.1
6069,05/10/2023,7,0,0,42.3,11.2,9.9,13.5,14.1,82.6,285.4,0,285.4,3.9,1002.7,-33.1,-9.8
6069,05/10/2023,8,0,0,152.2,11.9,11,13.4,14,81.5,288.4,0,288.4,4.4,1003.5,7.8,-9.8
6069,05/10/2023,9,0,0,293.6,12.9,12.4,13.4,14,79,295.5,0,295.5,4.8,1004.7,107.7,-8.9
6069,05/10/2023,10,0,0,337.9,13.6,13.4,13.4,14,74,302.6,0,302.6,5.2,1005.9,157.3,-7.1
6069,05/10/2023,11,0,0,458.1,14.1,14.3,13.4,13.9,69.7,304.5,0,304.5,5.3,1006.8,243.3,-4.8
6069,05/10/2023,12,0,0,412.7,14.3,14.4,13.5,13.9,67.5,307.1,0,307.1,4.5,1007.5,202,-2.3
6069,05/10/2023,13,0,0,487.9,14.8,15.4,13.6,13.9,65.5,298.4,0,298.4,4.8,1008.1,255,-0.3
6069,05/10/2023,14,0,0,311.2,14.1,14.2,13.7,13.9,68.7,297.1,0,297.1,3.8,1008.7,110.8,1.7
6069,05/10/2023,15,0,0,299.1,14.5,14.6,13.8,13.9,67.7,293.1,0,293.1,3.7,1009,97.4,2.2
6069,05/10/2023,16,0,0,88.8,13.4,13,13.9,13.9,73.9,279.6,0,279.6,2.9,1009.4,-41,2.1
6069,05/10/2023,17,0,0,14.5,12.5,11.9,13.9,13.9,80.9,273.6,0,273.6,1.9,1009.8,-77.1,0.9
6069,05/10/2023,18,0,0,0,11.4,10.3,13.9,14,86.4,252,0,252,1.1,1009.9,-73.3,-0.9
6069,05/10/2023,19,0,0,0,10.9,9.9,13.9,14,88.3,230.1,0,230.1,1,1010.1,-66.8,-2.7
6069,05/10/2023,20,0,0,0,10.6,9.7,13.8,14,89.9,233.2,0,233.2,1.2,1010.2,-55.1,-4.2
6069,05/10/2023,21,0,0,0,10.5,9.9,13.7,14,89.3,221,0,221,1,1010.2,-44.1,-5.3
6069,05/10/2023,22,0,0,0,10.5,10.1,13.7,14,88.8,198.5,0,198.5,1.4,1010,-36.2,-5.8
6069,05/10/2023,23,0.1,0,0,10.6,10.2,13.6,14,88.4,185.3,0,185.3,1.6,1009.6,-25.5,-6
6069,06/10/2023,0,0.6,0,0,10.4,10.1,13.6,14,91.6,175.2,0,175.2,2.2,1008.9,-17.6,-6.1
6069,06/10/2023,1,0.8,0,0.1,10.4,10.2,13.5,14,95.2,172.4,0,172.4,3.1,1008.2,-12.2,-6.3
6069,06/10/2023,2,0.4,0,0.1,10.7,10.6,13.5,13.9,96.6,172.2,0,172.2,3.4,1007.2,-11.6,-6.5
6069,06/10/2023,3,0.1,0,0.2,11.4,11.2,13.5,13.9,96.6,169.2,0,169.2,3.1,1006.1,-12.8,-6.5
6069,06/10/2023,4,1.2,0,0.5,12.2,12.1,13.4,13.9,97.2,180.1,0,180.1,3,1004.7,-11.8,-6.2
6069,06/10/2023,5,0.5,0,0.2,13.2,13,13.4,13.9,97.2,207.4,0,207.4,3,1003.9,-13.6,-5.6
6069,06/10/2023,6,0.3,0,1.2,13.5,13.3,13.4,13.8,97.2,210.9,0,210.9,2.9,1002.9,-13.1,-4.7
6069,06/10/2023,7,0.2,0,11.4,13.8,13.6,13.4,13.8,97.1,218,0,218,2.9,1002,-7,-3.7
6069,06/10/2023,8,0.2,0,36.4,14.4,14.3,13.4,13.8,96.7,228,0,228,3.3,1001.8,13.1,-2.8
6069,06/10/2023,9,0.1,0,79,15,14.7,13.5,13.8,94.9,241.4,0,241.4,4.3,1001.6,40.6,-1.6
6069,06/10/2023,10,0,0,108.1,15.5,15,13.5,13.8,91.7,243.1,0,243.1,4.3,1001.1,55.3,-0.2
6069,06/10/2023,11,0,0,152.4,15.8,15.1,13.6,13.8,88.8,239.6,0,239.6,4.6,1000.3,83.6,1.6
6069,06/10/2023,12,0,0,267.7,16.4,15.9,13.7,13.8,83.8,250.1,0,250.1,5.3,999.7,140.8,3.2
6069,06/10/2023,13,0,0,207.1,16.7,16.1,13.8,13.8,78.5,259.4,0,259.4,5.4,998.9,97.2,4.8
6069,06/10/2023,14,0,0,158.4,16.7,16.3,13.9,13.8,76.2,261.5,0,261.5,6.1,998.2,69.3,6
6069,06/10/2023,15,0,0,132,16.5,16,14,13.9,77.5,260.9,0,260.9,5.9,997.6,41.5,6.4
6069,06/10/2023,16,0,0,81.3,16.2,15.7,14.1,13.9,76.5,264.7,0,264.7,6.4,996.8,-10.7,5.9
6069,06/10/2023,17,0,0,17.2,15.7,15.1,14.2,13.9,78.2,263.1,0,263.1,6.1,996.1,-38.6,5
6069,06/10/2023,18,0,0,0.1,15.5,14.9,14.2,14,78.8,263.9,0,263.9,6.4,995.6,-40.8,3.7
6069,06/10/2023,19,0,0,0,15.2,14.6,14.2,14,79.4,264.1,0,264.1,6.1,995,-55.7,2.4
6069,06/10/2023,20,0,0,0,15,14.3,14.2,14,78.2,265.5,0,265.5,6.4,994.6,-50.5,1.3
6069,06/10/2023,21,0,0,0,14.9,14.3,14.2,14.1,74.7,274.6,0,274.6,6.8,994.4,-44.6,0.2
6069,06/10/2023,22,0,0,0,14.1,13.7,14.1,14.1,76.4,280.1,0,280.1,7.7,995,-34.4,-0.7
6069,06/10/2023,23,0,0,0,13.2,12.6,14.1,14.1,76.2,290.4,0,290.4,7.5,996,-74.7,-1.8
6069,07/10/2023,0,0,0,0,12.5,11.8,14,14.1,76.2,289.8,0,289.8,7.2,996.3,-98.3,-3.1
6069,07/10/2023,1,0,0,0,12.3,11.5,13.9,14.1,77.8,289.1,0,289.1,6.9,997.3,-95.3,-4.8
6069,07/10/2023,2,0,0,0,12.1,11.4,13.9,14.1,77.3,292,0,292,6.8,998.3,-78.9,-6.3
6069,07/10/2023,3,0,0,0,12,11.4,13.8,14.1,74.4,298.3,0,298.3,5.7,999.2,-58.7,-7.3
6069,07/10/2023,4,0,0,0,11.5,10.7,13.7,14,73.7,306.5,0,306.5,4.6,1000.1,-77,-7.9
6069,07/10/2023,5,0,0,0,11.1,10.4,13.6,14,71.5,297.6,0,297.6,4.6,1000.6,-72.7,-8.5
