"TOA5","CR1000XSeries","CR1000X","29994","CR1000X.Std.06.01","CPU:CCSL023911_v1.02.CR1X","10438","Table1"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","Gust3s_Max"
"TS","RN","meters/second","Deg",""
"","","WVc","WVc","Max"
"2026-02-24 10:25:00",250184,0.652,262.2,1.405
"2026-02-24 10:30:00",250185,0.796,176.6,1.601
"2026-02-24 10:35:00",250186,0.599,143.9,1.013
"2026-02-24 10:40:00",250187,0.27,113.4,0.686
"2026-02-24 10:45:00",250188,0.452,291.1,1.241
"2026-02-24 10:50:00",250189,0.872,262.9,1.372
"2026-02-24 10:55:00",250190,0.694,250.7,1.241
"2026-02-24 11:00:00",250191,0.887,240.3,1.307
"2026-02-24 11:05:00",250192,0.989,233.2,1.437
"2026-02-24 11:10:00",250193,1.058,240.2,1.764
"2026-02-24 11:15:00",250194,1.668,268.7,2.515
"2026-02-24 11:20:00",250195,1.235,276.4,2.091
"2026-02-24 11:25:00",250196,0.56,309.3,1.143
"2026-02-24 11:30:00",250197,0.466,293.5,1.241
"2026-02-24 11:35:00",250198,0.9,280.4,1.601
"2026-02-24 11:40:00",250199,0.536,339.1,1.241
"2026-02-24 11:45:00",250200,0.336,342.2,0.751
"2026-02-24 11:50:00",250201,0.291,330,0.719
"2026-02-24 11:55:00",250202,0.424,333.3,1.209
"2026-02-24 12:00:00",250203,0.606,339.4,1.241
"2026-02-24 12:05:00",250204,1.036,323.6,1.862
"2026-02-24 12:10:00",250205,0.952,4.224,1.699
"2026-02-24 12:15:00",250206,0.735,24.56,1.437
"2026-02-24 12:20:00",250207,0.608,331.1,1.078
"2026-02-24 12:25:00",250208,0.179,257.7,0.947
"2026-02-24 12:30:00",250209,0.481,197.1,1.078
"2026-02-24 12:35:00",250210,0.479,109.5,1.111
"2026-02-24 12:40:00",250211,0.278,112.1,0.817
"2026-02-24 12:45:00",250212,0.662,54.63,1.405
"2026-02-24 12:50:00",250213,0.25,7.064,0.98
"2026-02-24 12:55:00",250214,0.317,60.32,1.405
"2026-02-24 13:00:00",250215,1.043,60.57,1.895
"2026-02-24 13:05:00",250216,0.155,89.4,0.751
"2026-02-24 13:10:00",250217,0.41,176.4,1.078
"2026-02-24 13:15:00",250218,0.284,160.1,1.045
"2026-02-24 13:20:00",250219,0.48,155.1,1.111
"2026-02-24 13:25:00",250220,0.354,76.72,1.176
"2026-02-24 13:30:00",250221,0.956,48.95,1.699
"2026-02-24 13:35:00",250222,0.917,45.46,1.633
"2026-02-24 13:40:00",250223,0.638,51.14,2.483
"2026-02-24 13:45:00",250224,0.591,348.1,1.241
"2026-02-24 13:50:00",250225,0.579,10.13,1.405
"2026-02-24 13:55:00",250226,1.136,37.29,1.895
"2026-02-24 14:00:00",250227,1.403,33.06,2.679
"2026-02-24 14:05:00",250228,1.08,92.8,1.927
"2026-02-24 14:10:00",250229,0.336,120.6,0.817
"2026-02-24 14:15:00",250230,0.648,179.2,1.111
"2026-02-24 14:20:00",250231,0.716,208.1,1.176
"2026-02-24 14:25:00",250232,0.641,236.4,1.143
"2026-02-24 14:30:00",250233,0.256,201.6,0.751
"2026-02-24 14:35:00",250234,0.048,57.89,0.555
"2026-02-24 14:40:00",250235,0.705,58.88,1.503
"2026-02-24 14:45:00",250236,0.293,64,0.915
"2026-02-24 14:50:00",250237,0.634,120.9,1.829
"2026-02-24 14:55:00",250238,0.702,166.2,1.699
"2026-02-24 15:00:00",250239,0.004,149.1,0.163
"2026-02-24 15:05:00",250240,0.136,5.332,0.555
"2026-02-24 15:10:00",250241,0.486,351.5,0.849
"2026-02-24 15:15:00",250242,0.294,339.9,0.98
"2026-02-24 15:20:00",250243,0.437,355.8,1.045
"2026-02-24 15:25:00",250244,1.202,38.59,1.862
"2026-02-24 15:30:00",250245,0.81,34.15,1.339
"2026-02-24 15:35:00",250246,0.634,50.57,2.515
"2026-02-24 15:40:00",250247,0.772,43.02,1.078
"2026-02-24 15:45:00",250248,0.324,49.36,0.719
"2026-02-24 15:50:00",250249,0.024,22.16,0.327
"2026-02-24 15:55:00",250250,0.383,85.7,0.882
"2026-02-24 16:00:00",250251,1.045,161.1,1.993
"2026-02-24 16:05:00",250252,1.051,134.6,1.993
"2026-02-24 16:10:00",250253,0.677,114.3,1.274
"2026-02-24 16:15:00",250254,0.415,16.01,1.013
"2026-02-24 16:20:00",250255,0.772,148.7,1.405
"2026-02-24 16:25:00",250256,0.237,26.89,0.653
"2026-02-24 16:30:00",250257,0.344,118.9,0.882
"2026-02-24 16:35:00",250258,0.188,357.1,0.49
"2026-02-24 16:40:00",250259,0.213,356.1,0.588
"2026-02-24 16:45:00",250260,0.151,40.5,0.719
"2026-02-24 16:50:00",250261,0.277,93.6,0.849
"2026-02-24 16:55:00",250262,0.285,78.52,1.176
"2026-02-24 17:00:00",250263,0.791,65.74,1.176
"2026-02-24 17:05:00",250264,0.97,38.87,1.437
"2026-02-24 17:10:00",250265,1.136,33.16,1.862
"2026-02-24 17:15:00",250266,1.067,37.16,1.535
"2026-02-24 17:20:00",250267,1.073,41.41,1.568
"2026-02-24 17:25:00",250268,1.384,23.19,1.993
"2026-02-24 17:30:00",250269,1.554,27.49,2.025
"2026-02-24 17:35:00",250270,0.955,65.23,1.568
"2026-02-24 17:40:00",250271,1.582,84.2,2.091
"2026-02-24 17:45:00",250272,1.651,76.66,2.809
"2026-02-24 17:50:00",250273,1.613,87.1,2.581
"2026-02-24 17:55:00",250274,1.554,85.4,2.973
"2026-02-24 18:00:00",250275,1.624,79.67,2.711
"2026-02-24 18:05:00",250276,1.925,75.79,2.842
"2026-02-24 18:10:00",250277,1.649,77.89,3.267
"2026-02-24 18:15:00",250278,2.026,75.59,2.907
"2026-02-24 18:20:00",250279,1.989,76.42,2.842
"2026-02-24 18:25:00",250280,1.931,73.78,3.038
"2026-02-24 18:30:00",250281,2.249,69.98,3.234
"2026-02-24 18:35:00",250282,2.077,70.51,3.887
"2026-02-24 18:40:00",250283,2.288,78.73,3.201
"2026-02-24 18:45:00",250284,2.243,70.69,3.495
"2026-02-24 18:50:00",250285,2.214,70.07,3.953
"2026-02-24 18:55:00",250286,2.437,68.1,3.985
"2026-02-24 19:00:00",250287,2.264,69.46,3.561
"2026-02-24 19:05:00",250288,1.881,68.27,3.005
"2026-02-24 19:10:00",250289,2.614,70.92,3.593
"2026-02-24 19:15:00",250290,2.229,73.57,3.43
"2026-02-24 19:20:00",250291,2.907,68.39,4.443
"2026-02-24 19:25:00",250292,2.775,71.09,4.018
"2026-02-24 19:30:00",250293,2.12,73.7,3.463
"2026-02-24 19:35:00",250294,2.534,70.76,4.247
"2026-02-24 19:40:00",250295,1.989,71.39,2.907
"2026-02-24 19:45:00",250296,2.21,80.7,3.985
"2026-02-24 19:50:00",250297,2.611,76.57,4.214
"2026-02-24 19:55:00",250298,2.779,79.44,5.586
"2026-02-24 20:00:00",250299,3.037,74.54,5.129
"2026-02-24 20:05:00",250300,2.095,79.92,3.626
"2026-02-24 20:10:00",250301,2.295,82.9,4.116
"2026-02-24 20:15:00",250302,1.856,83.9,3.822
"2026-02-24 20:20:00",250303,2.766,87.9,4.377
"2026-02-24 20:25:00",250304,2.857,95,3.822
"2026-02-24 20:30:00",250305,2.066,84.6,3.528
"2026-02-24 20:35:00",250306,2.438,84.1,4.214
"2026-02-24 20:40:00",250307,2.852,83.1,4.606
"2026-02-24 20:45:00",250308,2.134,90.1,3.822
"2026-02-24 20:50:00",250309,2.093,96.2,3.92
"2026-02-24 20:55:00",250310,2.625,101.3,4.051
"2026-02-24 21:00:00",250311,2.527,94.1,3.822
"2026-02-24 21:05:00",250312,2.269,83.2,4.083
"2026-02-24 21:10:00",250313,2.742,85.5,4.377
"2026-02-24 21:15:00",250314,2.574,94.6,3.92
"2026-02-24 21:20:00",250315,2.58,93.1,4.867
"2026-02-24 21:25:00",250316,2.814,91.2,4.737
"2026-02-24 21:30:00",250317,3.01,85.8,4.769
"2026-02-24 21:35:00",250318,2.817,97.8,4.541
"2026-02-24 21:40:00",250319,2.675,98.3,3.953
"2026-02-24 21:45:00",250320,2.052,98.2,3.299
"2026-02-24 21:50:00",250321,2.071,106.9,3.789
"2026-02-24 21:55:00",250322,2.409,107.8,3.691
"2026-02-24 22:00:00",250323,2.735,104.1,4.377
"2026-02-24 22:05:00",250324,2.157,110.9,3.855
"2026-02-24 22:10:00",250325,1.432,107.3,3.397
"2026-02-24 22:15:00",250326,1.943,106.6,3.267
"2026-02-24 22:20:00",250327,1.558,101.7,2.417
"2026-02-24 22:25:00",250328,1.927,109.9,3.103
"2026-02-24 22:30:00",250329,2.697,106.1,3.985
"2026-02-24 22:35:00",250330,2.318,109.4,3.397
"2026-02-24 22:40:00",250331,1.894,103,2.777
"2026-02-24 22:45:00",250332,2.229,99.2,3.463
"2026-02-24 22:50:00",250333,2.408,102.9,4.051
"2026-02-24 22:55:00",250334,2.421,109,4.083
"2026-02-24 23:00:00",250335,2.718,108.7,4.475
"2026-02-24 23:05:00",250336,3.019,106,4.149
"2026-02-24 23:10:00",250337,3.21,104.4,5.423
"2026-02-24 23:15:00",250338,2.88,100,4.345
"2026-02-24 23:20:00",250339,2.722,95.9,4.998
"2026-02-24 23:25:00",250340,2.636,101.7,4.051
"2026-02-24 23:30:00",250341,2.602,108.2,4.149
"2026-02-24 23:35:00",250342,2.486,108,3.985
"2026-02-24 23:40:00",250343,2.355,101.5,4.41
"2026-02-24 23:45:00",250344,2.492,103.8,4.671
"2026-02-24 23:50:00",250345,2.652,108.4,4.606
"2026-02-24 23:55:00",250346,2.535,114.3,4.933
"2026-02-25 00:00:00",250347,2.459,116.8,3.659
"2026-02-25 00:05:00",250348,2.626,118,4.083
"2026-02-25 00:10:00",250349,2.428,117.7,4.345
"2026-02-25 00:15:00",250350,3.047,116,5.455
"2026-02-25 00:20:00",250351,2.576,119.8,3.822
"2026-02-25 00:25:00",250352,2.585,120.9,4.214
"2026-02-25 00:30:00",250353,3.14,121.2,4.998
"2026-02-25 00:35:00",250354,2.849,116.6,4.345
"2026-02-25 00:40:00",250355,3.045,116.9,5.129
"2026-02-25 00:45:00",250356,2.544,113.1,4.377
"2026-02-25 00:50:00",250357,2.763,117,4.377
"2026-02-25 00:55:00",250358,2.8,111.7,4.475
"2026-02-25 01:00:00",250359,2.768,119.4,4.737
"2026-02-25 01:05:00",250360,2.705,122.2,4.149
"2026-02-25 01:10:00",250361,2.947,124.6,4.737
"2026-02-25 01:15:00",250362,2.414,119.8,3.953
"2026-02-25 01:20:00",250363,2.605,120.1,3.724
"2026-02-25 01:25:00",250364,2.379,117.5,4.279
"2026-02-25 01:30:00",250365,2.578,122,3.822
"2026-02-25 01:35:00",250366,2.813,122.4,4.737
"2026-02-25 01:40:00",250367,2.6,114.9,4.41
"2026-02-25 01:45:00",250368,2.479,116.1,4.802
"2026-02-25 01:50:00",250369,2.924,116.2,5.031
"2026-02-25 01:55:00",250370,2.327,107.8,3.757
"2026-02-25 02:00:00",250371,2.163,107.9,3.201
"2026-02-25 02:05:00",250372,2.599,105.9,4.083
"2026-02-25 02:10:00",250373,2.578,108.9,3.855
"2026-02-25 02:15:00",250374,3.048,112.7,4.835
"2026-02-25 02:20:00",250375,3.025,113,4.345
"2026-02-25 02:25:00",250376,2.742,110.6,4.606
"2026-02-25 02:30:00",250377,3.198,114.4,5.586
"2026-02-25 02:35:00",250378,2.849,112.2,4.769
"2026-02-25 02:40:00",250379,2.755,117.1,4.802
"2026-02-25 02:45:00",250380,2.948,114.2,4.639
"2026-02-25 02:50:00",250381,2.623,116,4.508
"2026-02-25 02:55:00",250382,2.94,113.3,5.292
"2026-02-25 03:00:00",250383,3.279,110.5,5.423
"2026-02-25 03:05:00",250384,2.881,107.6,4.704
"2026-02-25 03:10:00",250385,2.875,108.6,4.606
"2026-02-25 03:15:00",250386,3.113,108.9,4.867
"2026-02-25 03:20:00",250387,2.803,113.7,5.031
"2026-02-25 03:25:00",250388,2.385,116.3,3.953
"2026-02-25 03:30:00",250389,2.373,114,4.247
"2026-02-25 03:35:00",250390,2.515,123.7,4.018
"2026-02-25 03:40:00",250391,3.179,118.2,5.651
"2026-02-25 03:45:00",250392,3.091,122.7,5.096
"2026-02-25 03:50:00",250393,2.69,116.4,4.835
"2026-02-25 03:55:00",250394,2.795,121.1,4.475
"2026-02-25 04:00:00",250395,3.026,121.2,5.259
"2026-02-25 04:05:00",250396,2.81,122,4.671
"2026-02-25 04:10:00",250397,2.847,116.4,4.769
"2026-02-25 04:15:00",250398,2.754,116.7,4.345
"2026-02-25 04:20:00",250399,3.054,119.1,4.279
"2026-02-25 04:25:00",250400,2.717,116.5,4.606
"2026-02-25 04:30:00",250401,2.671,119.4,4.149
"2026-02-25 04:35:00",250402,3.114,121.6,4.312
"2026-02-25 04:40:00",250403,3.062,121.1,5.423
"2026-02-25 04:45:00",250404,3.53,121.8,5.325
"2026-02-25 04:50:00",250405,2.681,126.2,5.292
"2026-02-25 04:55:00",250406,2.98,125.5,5.455
"2026-02-25 05:00:00",250407,2.699,124,4.377
"2026-02-25 05:05:00",250408,3.378,128.3,6.043
"2026-02-25 05:10:00",250409,3.393,126.9,5.913
"2026-02-25 05:15:00",250410,3.391,126.1,6.272
"2026-02-25 05:20:00",250411,3.409,126.6,5.096
"2026-02-25 05:25:00",250412,3.702,126.3,5.88
"2026-02-25 05:30:00",250413,3.412,125.3,5.357
"2026-02-25 05:35:00",250414,3.725,127.9,5.586
"2026-02-25 05:40:00",250415,3.124,130.6,5.651
"2026-02-25 05:45:00",250416,3.373,127.8,5.455
"2026-02-25 05:50:00",250417,3.369,128.6,5.423
"2026-02-25 05:55:00",250418,2.904,127.9,5.553
"2026-02-25 06:00:00",250419,3.372,125.3,5.913
"2026-02-25 06:05:00",250420,3.142,127.7,5.455
"2026-02-25 06:10:00",250421,3.358,135.7,5.521
"2026-02-25 06:15:00",250422,2.576,132.8,5.194
"2026-02-25 06:20:00",250423,3.109,137.8,5.194
"2026-02-25 06:25:00",250424,3.355,134.8,6.337
"2026-02-25 06:30:00",250425,3.446,128.1,6.403
"2026-02-25 06:35:00",250426,3.438,135.1,6.141
"2026-02-25 06:40:00",250427,3.458,134,5.847
"2026-02-25 06:45:00",250428,4.104,136.6,6.207
"2026-02-25 06:50:00",250429,3.884,136.4,6.697
"2026-02-25 06:55:00",250430,4.006,142.2,7.383
"2026-02-25 07:00:00",250431,3.584,145.1,6.697
"2026-02-25 07:05:00",250432,4.369,147.5,6.501
"2026-02-25 07:10:00",250433,3.916,142,6.337
"2026-02-25 07:15:00",250434,4.01,140.9,7.023
"2026-02-25 07:20:00",250435,4.137,143.4,7.023
"2026-02-25 07:25:00",250436,3.256,146.6,6.076
"2026-02-25 07:30:00",250437,3.921,140.3,7.35
"2026-02-25 07:35:00",250438,3.761,142.8,5.684
"2026-02-25 07:40:00",250439,3.769,146.6,6.305
"2026-02-25 07:45:00",250440,3.708,147.5,6.631
"2026-02-25 07:50:00",250441,4.066,141.6,6.174
"2026-02-25 07:55:00",250442,3.968,142.5,7.775
"2026-02-25 08:00:00",250443,3.895,140.4,6.272
"2026-02-25 08:05:00",250444,3.63,145.6,5.749
"2026-02-25 08:10:00",250445,3.522,138.7,6.141
"2026-02-25 08:15:00",250446,4.052,142.4,6.697
"2026-02-25 08:20:00",250447,3.652,143.7,5.782
"2026-02-25 08:25:00",250448,3.397,147.1,5.684
"2026-02-25 08:30:00",250449,3.507,139.6,6.043
"2026-02-25 08:35:00",250450,3.851,148.9,5.945
"2026-02-25 08:40:00",250451,4.221,147.2,6.566
"2026-02-25 08:45:00",250452,4.09,143.9,7.219
"2026-02-25 08:50:00",250453,4.109,155.7,5.945
"2026-02-25 08:55:00",250454,4.181,153.6,7.056
"2026-02-25 09:00:00",250455,4.123,149.2,6.305
"2026-02-25 09:05:00",250456,3.925,150.8,6.37
"2026-02-25 09:10:00",250457,4.457,151.1,7.317
"2026-02-25 09:15:00",250458,4.242,153.1,6.533
"2026-02-25 09:20:00",250459,4.527,155.9,7.154
"2026-02-25 09:25:00",250460,3.935,157.6,6.795
"2026-02-25 09:30:00",250461,4.849,158,9.08
"2026-02-25 09:35:00",250462,3.624,158.8,5.978
"2026-02-25 09:40:00",250463,3.546,165.8,6.109
"2026-02-25 09:45:00",250464,3.605,162,6.697
"2026-02-25 09:50:00",250465,4.045,156.8,5.88
"2026-02-25 09:55:00",250466,3.91,157,5.978
"2026-02-25 10:00:00",250467,4.259,160.5,5.815
"2026-02-25 10:05:00",250468,3.629,161.5,5.521
"2026-02-25 10:10:00",250469,3.561,151.4,5.259
"2026-02-25 10:15:00",250470,3.831,161.4,6.043
"2026-02-25 10:20:00",250471,3.486,157.8,5.619
"2026-02-25 10:25:00",250472,3.315,151.7,5.292
"2026-02-25 10:30:00",250473,3.555,150.9,5.521
"2026-02-25 10:35:00",250474,3.988,152.9,6.762
"2026-02-25 10:40:00",250475,4.371,146.7,6.86
"2026-02-25 10:45:00",250476,4.356,147.9,6.86
"2026-02-25 10:50:00",250477,4.371,145.9,7.056
"2026-02-25 10:55:00",250478,4.522,148.2,6.435
"2026-02-25 11:00:00",250479,4.103,147.7,5.945
"2026-02-25 11:05:00",250480,3.946,145.8,6.109
"2026-02-25 11:10:00",250481,3.514,155.9,5.357
"2026-02-25 11:15:00",250482,3.52,150.9,5.913
"2026-02-25 11:20:00",250483,3.866,150.8,5.945
"2026-02-25 11:25:00",250484,4.147,156,6.435
"2026-02-25 11:30:00",250485,4.075,153.2,6.435
"2026-02-25 11:35:00",250486,3.405,155.6,5.782
"2026-02-25 11:40:00",250487,3.604,152.4,6.043
"2026-02-25 11:45:00",250488,3.95,154.8,5.782
"2026-02-25 11:50:00",250489,4.043,153.2,6.403
"2026-02-25 11:55:00",250490,3.896,149.5,5.521
"2026-02-25 12:00:00",250491,4.369,152.3,6.599
"2026-02-25 12:05:00",250492,4.507,149.5,6.827
"2026-02-25 12:10:00",250493,4.983,149.3,6.827
"2026-02-25 12:15:00",250494,4.798,149,7.677
"2026-02-25 12:20:00",250495,4.347,148.4,7.056
"2026-02-25 12:25:00",250496,4.061,148.9,5.913
"2026-02-25 12:30:00",250497,3.586,147.5,5.586
"2026-02-25 12:35:00",250498,4.25,153.1,6.533
"2026-02-25 12:40:00",250499,3.695,153.6,5.88
"2026-02-25 12:45:00",250500,3.833,154.4,6.435
"2026-02-25 12:50:00",250501,3.669,151.6,5.684
"2026-02-25 12:55:00",250502,3.759,151.6,6.37
"2026-02-25 13:00:00",250503,3.833,152.4,6.207
"2026-02-25 13:05:00",250504,4.07,153.2,5.978
"2026-02-25 13:10:00",250505,3.537,158.3,6.207
"2026-02-25 13:15:00",250506,3.52,155.5,5.521
"2026-02-25 13:20:00",250507,3.464,152.1,5.651
"2026-02-25 13:25:00",250508,3.681,152.7,5.521
"2026-02-25 13:30:00",250509,4.138,153.1,6.305
"2026-02-25 13:35:00",250510,3.735,147.6,5.619
"2026-02-25 13:40:00",250511,3.756,149.3,5.815
"2026-02-25 13:45:00",250512,3.946,153.8,6.893
"2026-02-25 13:50:00",250513,3.72,149.7,5.521
"2026-02-25 13:55:00",250514,3.167,150.6,5.292
"2026-02-25 14:00:00",250515,3.053,160.3,4.704
"2026-02-25 14:05:00",250516,3.813,153.3,6.795
"2026-02-25 14:10:00",250517,3.411,154.8,6.435
"2026-02-25 14:15:00",250518,3.163,152.1,5.553
"2026-02-25 14:20:00",250519,3.504,149.1,5.488
"2026-02-25 14:25:00",250520,3.48,148.9,5.39
"2026-02-25 14:30:00",250521,3.251,143,4.541
"2026-02-25 14:35:00",250522,3.235,148.3,4.998
"2026-02-25 14:40:00",250523,3.119,148.2,4.704
"2026-02-25 14:45:00",250524,3.126,146.1,5.259
"2026-02-25 14:50:00",250525,3.55,152.9,5.194
"2026-02-25 14:55:00",250526,3.152,146.6,5.031
"2026-02-25 15:00:00",250527,3.137,148,5.161
"2026-02-25 15:05:00",250528,3.34,150.8,4.704
"2026-02-25 15:10:00",250529,3.468,151,5.292
"2026-02-25 15:15:00",250530,3.163,149.2,4.835
"2026-02-25 15:20:00",250531,3.695,150.9,6.37
"2026-02-25 15:25:00",250532,3.692,149.8,6.631
"2026-02-25 15:30:00",250533,3.232,151.8,5.455
"2026-02-25 15:35:00",250534,2.908,152.1,4.475
"2026-02-25 15:40:00",250535,3.011,158,4.704
"2026-02-25 15:45:00",250536,3.557,156.7,5.749
"2026-02-25 15:50:00",250537,3.265,148.1,4.867
"2026-02-25 15:55:00",250538,3.046,153.1,5.129
"2026-02-25 16:00:00",250539,3.39,149.5,5.194
"2026-02-25 16:05:00",250540,3.326,149.7,4.867
"2026-02-25 16:10:00",250541,3.372,150.1,4.965
"2026-02-25 16:15:00",250542,2.949,150.1,4.573
"2026-02-25 16:20:00",250543,3.485,147.9,5.913
"2026-02-25 16:25:00",250544,3.677,148.1,5.945
"2026-02-25 16:30:00",250545,2.763,149.4,4.965
"2026-02-25 16:35:00",250546,3.283,137.1,5.259
"2026-02-25 16:40:00",250547,2.907,143.7,4.802
"2026-02-25 16:45:00",250548,3.2,150.2,5.031
"2026-02-25 16:50:00",250549,3.342,145.1,4.835
"2026-02-25 16:55:00",250550,3.334,149.1,5.782
"2026-02-25 17:00:00",250551,3.669,151.6,5.88
"2026-02-25 17:05:00",250552,3.699,148,5.815
"2026-02-25 17:10:00",250553,3.86,150.6,5.488
"2026-02-25 17:15:00",250554,3.761,145,5.488
"2026-02-25 17:20:00",250555,3.693,147.1,5.357
"2026-02-25 17:25:00",250556,3.241,144.7,4.802
"2026-02-25 17:30:00",250557,3.621,139,5.194
"2026-02-25 17:35:00",250558,3.697,144.3,5.488
"2026-02-25 17:40:00",250559,3.142,144.4,5.063
"2026-02-25 17:45:00",250560,3.508,140.6,4.998
"2026-02-25 17:50:00",250561,2.873,143.1,4.867
"2026-02-25 17:55:00",250562,3.242,138.3,5.423
"2026-02-25 18:00:00",250563,2.964,148,4.802
"2026-02-25 18:05:00",250564,3.177,147.6,4.998
"2026-02-25 18:10:00",250565,3.179,152.2,5.161
"2026-02-25 18:15:00",250566,3.111,139.8,4.475
"2026-02-25 18:20:00",250567,2.695,145.8,4.083
"2026-02-25 18:25:00",250568,2.741,136.7,4.9
"2026-02-25 18:30:00",250569,2.276,152.3,4.345
"2026-02-25 18:35:00",250570,2.292,154.9,3.789
"2026-02-25 18:40:00",250571,2.782,155.9,4.345
"2026-02-25 18:45:00",250572,2.996,154.7,4.998
"2026-02-25 18:50:00",250573,3.322,153,4.867
"2026-02-25 18:55:00",250574,3.209,155.8,4.508
"2026-02-25 19:00:00",250575,2.597,153.1,4.247
"2026-02-25 19:05:00",250576,2.633,156.4,3.953
"2026-02-25 19:10:00",250577,2.112,153.5,3.169
"2026-02-25 19:15:00",250578,2.18,155.9,3.365
"2026-02-25 19:20:00",250579,2.554,151.8,3.855
"2026-02-25 19:25:00",250580,3.01,143.5,4.541
"2026-02-25 19:30:00",250581,2.831,145.4,4.508
"2026-02-25 19:35:00",250582,2.813,151,4.116
"2026-02-25 19:40:00",250583,2.731,156.3,5.423
"2026-02-25 19:45:00",250584,2.568,151.9,4.247
"2026-02-25 19:50:00",250585,2.422,153.9,4.41
"2026-02-25 19:55:00",250586,2.771,148.1,4.737
"2026-02-25 20:00:00",250587,3.067,157,5.325
"2026-02-25 20:05:00",250588,2.926,151.3,4.704
"2026-02-25 20:10:00",250589,3.389,152.4,5.096
"2026-02-25 20:15:00",250590,3.239,154.1,5.357
"2026-02-25 20:20:00",250591,2.979,152.1,4.345
"2026-02-25 20:25:00",250592,3.332,152.4,5.651
"2026-02-25 20:30:00",250593,3.686,145.6,6.403
"2026-02-25 20:35:00",250594,3.995,147.5,6.403
"2026-02-25 20:40:00",250595,3.912,148.6,5.619
"2026-02-25 20:45:00",250596,3.557,149.3,5.423
"2026-02-25 20:50:00",250597,3.512,151.1,5.063
"2026-02-25 20:55:00",250598,3.162,156.2,5.357
"2026-02-25 21:00:00",250599,3.511,155.9,6.631
"2026-02-25 21:05:00",250600,3.205,153.6,4.998
"2026-02-25 21:10:00",250601,3.452,151.1,4.998
"2026-02-25 21:15:00",250602,3.338,152.1,5.39
"2026-02-25 21:20:00",250603,3.588,149.7,5.553
"2026-02-25 21:25:00",250604,3.791,158.5,6.533
"2026-02-25 21:30:00",250605,3.756,159.1,6.337
"2026-02-25 21:35:00",250606,3.617,158.1,5.161
"2026-02-25 21:40:00",250607,3.926,155.1,6.893
"2026-02-25 21:45:00",250608,3.622,160.8,6.109
"2026-02-25 21:50:00",250609,3.858,156.4,6.729
"2026-02-25 21:55:00",250610,4.544,161.4,7.35
"2026-02-25 22:00:00",250611,4.713,158.4,7.644
"2026-02-25 22:05:00",250612,4.848,156.1,7.84
"2026-02-25 22:10:00",250613,4.627,155.4,6.697
"2026-02-25 22:15:00",250614,5.184,156,7.383
"2026-02-25 22:20:00",250615,4.331,163.5,6.827
"2026-02-25 22:25:00",250616,4.155,166,6.501
"2026-02-25 22:30:00",250617,4.371,157.5,7.415
"2026-02-25 22:35:00",250618,4.033,159.1,7.285
"2026-02-25 22:40:00",250619,4.242,166.4,7.448
"2026-02-25 22:45:00",250620,3.544,166.8,7.056
"2026-02-25 22:50:00",250621,3.238,158.1,5.259
"2026-02-25 22:55:00",250622,3.881,165.7,6.599
"2026-02-25 23:00:00",250623,3.423,173.7,5.847
"2026-02-25 23:05:00",250624,3.077,172.4,4.573
"2026-02-25 23:10:00",250625,3.205,169.3,5.684
"2026-02-25 23:15:00",250626,3.248,166.8,5.325
"2026-02-25 23:20:00",250627,2.949,160.3,5.619
"2026-02-25 23:25:00",250628,3.121,156.2,4.508
"2026-02-25 23:30:00",250629,3.163,157.8,5.586
"2026-02-25 23:35:00",250630,3.562,157.7,4.835
"2026-02-25 23:40:00",250631,3.535,159.6,6.174
"2026-02-25 23:45:00",250632,3.242,162.7,5.39
"2026-02-25 23:50:00",250633,3.457,161.6,5.978
"2026-02-25 23:55:00",250634,3.204,167.6,5.913
"2026-02-26 00:00:00",250635,3.385,168.1,6.403
"2026-02-26 00:05:00",250636,2.996,163.9,5.586
"2026-02-26 00:10:00",250637,3.869,158.7,5.978
"2026-02-26 00:15:00",250638,3.41,162.3,5.129
"2026-02-26 00:20:00",250639,3.409,162.4,5.39
"2026-02-26 00:25:00",250640,3.385,158.4,5.978
"2026-02-26 00:30:00",250641,3.415,163.4,5.39
"2026-02-26 00:35:00",250642,3.33,164.3,5.39
"2026-02-26 00:40:00",250643,3.459,159.6,6.37
"2026-02-26 00:45:00",250644,3.247,165.4,5.063
"2026-02-26 00:50:00",250645,3.139,164.4,4.573
"2026-02-26 00:55:00",250646,2.651,168.4,5.129
"2026-02-26 01:00:00",250647,2.779,166.1,4.704
"2026-02-26 01:05:00",250648,3.522,167.8,5.651
"2026-02-26 01:10:00",250649,3.274,164.2,5.096
"2026-02-26 01:15:00",250650,3.259,165.5,4.9
"2026-02-26 01:20:00",250651,2.765,169.3,4.606
"2026-02-26 01:25:00",250652,3.492,168.1,5.913
"2026-02-26 01:30:00",250653,3.602,168.7,5.292
"2026-02-26 01:35:00",250654,3.442,169.1,5.325
"2026-02-26 01:40:00",250655,3.187,167.1,4.867
"2026-02-26 01:45:00",250656,3.34,167.2,5.651
"2026-02-26 01:50:00",250657,3.186,168.3,4.835
"2026-02-26 01:55:00",250658,3.229,166.5,4.769
"2026-02-26 02:00:00",250659,2.804,166.4,4.867
"2026-02-26 02:05:00",250660,2.659,169.3,4.018
"2026-02-26 02:10:00",250661,2.932,162.7,5.063
"2026-02-26 02:15:00",250662,3.677,156.3,5.031
"2026-02-26 02:20:00",250663,3.415,158.8,5.39
